pre frontal cortex,posterior parietal cortex,pfc,prefrontal cortex,posteriorparietal cortex,ppc
0,0,0,1,0,0
0,0,38,9,0,0
1,0,52,6,0,0
0,0,0,0,0,0
0,0,19,6,0,0
0,0,50,15,0,0
2,2,18,5,0,0
1,0,0,6,0,0
0,0,46,16,0,0
0,0,45,8,0,0
0,0,0,7,0,0
0,0,5,0,0,0
0,0,15,11,0,0
0,0,3,0,0,0
0,0,43,0,0,0
0,6,3,4,0,7
0,0,21,9,0,0
0,0,51,10,0,0
0,0,33,9,0,0
0,0,0,6,0,0
0,0,12,4,0,0
0,0,2,0,0,0
0,0,59,11,0,0
0,0,0,1,0,0
0,0,7,9,0,26
0,0,108,18,0,0
3,0,0,116,0,0
0,0,8,4,0,0
0,0,160,0,0,0
0,0,0,5,0,0
0,0,48,8,0,0
0,0,0,7,0,0
0,0,0,14,0,0
1,0,5,5,0,0
0,3,10,26,0,0
0,3,0,0,0,6
0,0,26,10,0,0
3,0,58,27,0,0
1,0,0,14,0,0
0,0,71,0,0,0
0,0,26,12,0,0
0,0,23,14,0,0
0,0,44,0,0,0
0,0,9,0,0,0
0,3,42,9,0,0
0,14,0,0,0,2
0,0,0,15,0,0
0,0,26,13,0,0
1,1,59,14,0,0
3,0,0,25,0,0
0,0,5,9,0,0
0,0,4,5,0,0
0,0,0,3,0,0
0,2,83,13,0,0
0,4,47,9,0,0
0,0,20,12,0,0
0,0,7,8,0,0
0,0,39,0,0,0
1,0,26,5,0,0
0,0,47,0,0,0
1,0,0,37,0,0
1,0,13,15,0,0
0,0,0,11,0,0
0,0,0,16,0,0
0,0,2,0,0,0
2,0,22,20,0,0
1,0,43,9,0,0
0,0,47,0,0,0
0,0,0,2,0,0
0,0,146,0,0,0
0,0,10,0,0,0
0,0,10,19,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,0,11,6,0,0
2,0,88,14,0,0
4,0,50,5,0,0
1,0,48,12,0,0
0,0,25,0,0,0
0,0,111,0,0,0
0,0,0,2,0,0
0,0,36,0,0,0
0,0,54,0,0,0
0,0,13,0,0,0
1,0,95,9,0,0
1,0,28,31,0,0
0,0,20,22,0,0
0,0,52,13,0,1
1,0,86,20,0,0
2,0,79,3,0,0
0,0,25,13,0,0
0,0,17,10,0,0
2,0,80,11,0,0
0,0,3,12,0,0
0,0,69,0,0,0
1,0,4,34,0,0
0,0,1,4,0,0
0,0,0,1,0,0
0,0,0,3,0,0
2,2,47,9,0,1
1,0,8,11,0,0
0,0,79,20,0,0
0,0,14,0,0,0
0,0,29,16,0,0
0,0,24,6,0,0
0,0,67,13,0,0
0,0,17,0,0,0
0,0,0,0,0,0
0,0,26,16,0,0
2,0,186,35,0,0
0,0,20,0,0,0
0,0,4,0,0,0
0,0,33,0,0,0
0,0,0,2,0,0
0,0,27,2,0,0
0,0,12,6,0,0
0,0,0,12,0,0
0,0,73,7,0,0
0,0,27,0,0,0
0,0,0,11,0,0
0,0,62,3,0,0
0,0,0,0,0,0
0,0,30,0,0,0
0,0,17,0,0,0
0,0,30,0,0,0
0,4,0,1,0,0
0,0,23,0,0,0
3,0,49,21,0,0
0,0,0,18,0,0
0,0,0,26,0,0
0,0,0,5,0,0
0,0,89,6,0,0
2,0,13,18,0,0
0,0,0,33,0,0
0,0,24,10,0,0
1,0,14,4,0,0
0,0,34,5,0,0
0,0,54,7,0,0
0,0,0,0,0,0
0,0,88,0,0,0
2,0,54,14,0,0
0,0,0,16,0,0
0,0,43,0,0,0
0,0,145,0,0,0
0,0,120,6,0,0
0,0,56,0,0,0
0,0,58,9,0,0
1,0,39,19,0,0
0,0,38,0,0,0
0,0,14,12,0,0
1,0,23,17,0,0
0,0,66,11,0,0
0,0,1,24,0,0
0,0,17,10,0,0
0,0,68,14,0,0
0,17,0,0,0,0
0,0,7,7,0,0
0,0,18,0,0,0
0,0,32,10,0,0
0,0,37,14,0,0
1,1,0,8,0,0
0,0,0,1,0,0
0,0,2,2,0,0
0,0,5,1,0,0
1,0,0,16,0,0
0,0,0,4,0,0
0,0,111,16,0,0
0,0,32,13,0,0
0,0,0,6,0,0
0,0,32,9,0,0
0,0,15,6,0,0
0,1,0,0,0,0
0,0,66,7,0,0
0,0,27,10,0,0
0,0,0,0,0,0
0,0,9,0,0,0
0,0,10,4,0,0
0,0,34,9,0,0
0,1,9,8,0,0
1,0,88,9,0,0
2,0,7,39,0,0
0,0,0,0,0,0
0,0,2,2,0,0
0,0,0,0,0,0
0,0,35,0,0,0
2,0,0,38,0,0
1,0,2,11,0,0
0,1,0,0,0,0
0,0,64,14,0,0
0,0,0,3,0,0
0,0,44,0,0,0
0,0,16,6,0,0
0,0,0,5,0,0
0,0,27,10,0,0
4,2,0,52,0,0
1,10,159,42,0,0
0,0,97,11,0,0
0,0,83,0,0,0
0,0,42,9,0,0
0,0,58,11,0,0
0,0,0,0,0,0
0,0,11,15,0,0
0,0,32,7,0,0
3,0,0,16,0,0
0,0,8,2,0,0
0,0,31,13,0,0
0,0,8,6,0,0
0,0,12,12,0,0
1,5,6,22,0,0
0,0,0,0,0,0
0,3,0,0,0,8
0,0,12,20,0,0
0,0,82,21,0,0
0,0,0,16,0,0
0,0,0,17,0,0
1,0,0,4,0,0
0,0,7,0,0,0
0,0,72,9,0,0
0,0,0,1,0,0
0,0,11,0,0,0
0,0,0,10,0,0
0,0,9,0,0,0
0,1,47,9,0,0
0,0,13,4,0,0
0,0,15,7,0,0
2,2,74,17,0,0
0,5,2,1,0,20
0,0,0,1,0,0
1,0,3,21,0,0
0,0,32,8,0,0
1,0,35,12,0,0
4,0,0,44,0,0
0,1,51,18,0,0
1,0,28,4,0,0
0,0,29,0,0,0
0,0,6,0,0,0
1,0,10,7,0,0
0,0,3,0,0,0
0,0,0,20,0,0
2,0,40,9,0,0
0,4,0,0,0,20
0,0,1,1,0,0
0,0,25,5,0,0
0,0,81,13,0,0
0,0,87,8,0,0
0,0,12,0,0,0
0,0,0,0,0,0
0,0,24,11,0,0
0,7,0,1,0,0
0,0,56,5,0,0
0,0,43,23,0,0
0,0,31,18,0,0
0,0,10,4,0,0
0,1,0,3,0,0
0,0,11,7,0,0
0,0,15,0,0,0
0,0,0,12,0,0
0,12,2,14,0,27
0,0,0,0,0,0
0,0,44,11,0,0
0,0,38,21,0,0
0,0,8,7,0,0
1,0,0,7,0,0
0,0,7,0,0,0
0,0,42,10,0,0
1,0,78,2,0,0
0,0,0,20,0,0
0,0,0,0,0,0
0,0,76,15,0,0
0,0,44,9,0,0
0,0,60,11,0,0
0,0,25,10,0,0
0,0,49,11,0,0
0,0,0,5,0,0
0,0,11,3,0,0
0,0,9,0,0,0
0,0,8,5,0,0
0,0,32,5,0,0
0,0,2,0,0,0
0,18,0,0,0,72
0,0,93,31,0,0
1,0,0,10,0,0
0,0,22,0,0,0
2,0,24,2,0,0
0,0,82,0,0,0
0,0,7,9,0,0
0,0,45,0,0,0
0,1,26,10,0,0
0,0,122,13,0,0
2,0,35,15,0,0
0,2,43,5,0,0
0,0,24,22,0,0
0,0,1,1,0,0
0,0,16,0,0,0
0,1,0,5,0,0
0,0,3,1,0,0
0,0,2,7,0,0
0,0,24,7,0,0
0,3,0,0,0,0
0,0,105,0,0,0
0,0,34,16,0,0
0,0,285,7,0,0
1,0,133,22,0,0
0,0,31,51,0,0
0,0,7,6,0,0
0,0,36,17,0,0
0,0,92,61,0,0
1,0,0,0,0,0
1,0,54,11,0,0
2,0,71,20,0,0
0,0,11,7,0,0
0,0,48,0,0,0
0,0,48,15,0,0
0,0,2,0,0,0
0,0,0,0,0,0
0,3,0,32,0,0
0,0,0,6,0,0
2,6,71,12,0,40
0,1,7,2,0,0
0,0,1,0,0,0
0,0,17,7,0,0
0,0,2,0,0,0
0,0,22,0,0,0
0,0,17,13,0,0
0,0,23,11,0,0
0,0,41,16,0,0
0,0,7,10,0,0
0,0,6,10,0,0
0,10,0,12,0,5
0,0,2,0,0,0
0,0,3,20,0,0
1,0,37,11,0,0
0,0,0,10,0,0
0,0,3,0,0,0
0,0,31,11,0,0
0,0,12,10,0,0
0,0,3,2,0,0
0,0,9,6,0,0
0,0,38,14,0,0
2,6,232,128,0,0
0,0,13,31,0,0
0,1,33,15,0,0
0,0,91,0,0,0
0,0,12,13,0,0
0,0,33,7,0,0
1,0,105,20,0,0
0,0,2,0,0,0
0,0,62,0,0,0
0,0,39,7,0,0
1,0,56,16,0,0
0,0,14,12,0,0
0,0,0,18,0,0
1,0,68,20,0,0
2,0,0,5,0,0
0,0,7,7,0,0
0,0,1,26,0,0
0,0,91,12,0,0
3,17,40,58,0,0
0,0,0,0,0,0
0,0,13,8,0,0
0,0,1,48,0,0
2,0,119,56,0,0
0,0,25,22,0,0
0,0,0,12,0,0
0,0,0,9,0,0
0,2,54,46,0,0
0,0,32,0,0,0
0,0,24,7,0,0
0,0,2,0,0,0
0,0,0,1,0,0
0,0,0,9,0,0
0,0,20,10,0,0
0,0,15,4,0,0
0,0,86,7,0,0
0,1,1,80,0,0
0,0,4,0,0,0
0,0,4,4,0,0
0,0,0,8,0,0
0,3,84,24,0,6
0,0,27,0,0,0
0,0,20,14,0,0
0,0,39,6,0,0
0,0,0,2,0,0
0,0,31,7,0,0
0,0,0,2,0,0
0,0,15,0,0,0
0,0,0,10,0,0
0,0,26,36,0,0
0,0,4,0,0,0
0,0,14,7,0,0
3,0,0,28,0,0
0,0,87,9,0,0
0,0,35,4,0,0
0,0,0,0,0,0
0,0,15,7,0,0
0,2,188,50,0,0
0,0,4,2,0,0
0,0,3,10,0,0
0,0,11,3,0,0
0,0,0,5,0,0
0,0,36,17,0,0
0,0,38,5,0,2
0,0,19,0,0,0
0,0,0,5,0,0
0,6,3,1,0,22
0,0,28,0,0,0
0,0,1,0,0,0
0,0,15,0,0,0
0,0,0,4,0,0
0,0,0,14,0,0
0,0,0,3,0,0
0,0,89,0,0,0
1,0,93,2,0,0
0,0,42,9,0,0
0,0,27,0,0,0
0,0,0,6,0,0
0,0,6,0,0,0
9,0,26,7,0,0
0,0,91,9,0,0
2,0,0,7,0,0
0,0,0,1,0,0
0,0,56,4,0,0
0,0,1,4,0,0
0,0,14,6,0,0
0,0,38,3,0,0
0,0,25,19,0,0
0,0,0,10,0,0
0,0,20,9,0,0
0,0,7,2,0,0
5,0,0,34,0,0
0,0,0,8,0,0
0,0,6,0,0,0
0,4,0,3,0,1
0,0,25,17,0,0
0,0,36,0,0,0
0,0,20,7,0,0
0,0,9,13,0,0
0,0,41,15,0,0
0,0,40,0,0,0
1,0,30,8,0,0
0,0,13,15,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,0,0
0,0,28,21,0,0
0,0,0,0,0,0
0,0,25,2,0,0
3,0,20,13,0,0
0,0,6,2,0,0
0,0,57,0,0,0
0,0,57,9,0,0
0,0,29,12,0,0
0,0,55,0,0,0
0,0,9,0,0,0
0,0,20,0,0,0
2,0,118,5,0,0
0,0,44,6,0,0
0,2,11,32,0,0
0,0,42,11,0,0
0,0,0,0,0,0
0,8,42,3,0,0
1,0,5,6,0,0
1,0,91,23,0,0
0,0,163,24,0,0
1,0,0,19,0,0
0,0,38,7,0,0
0,0,27,0,0,0
0,0,12,13,0,2
0,0,32,0,0,0
2,0,0,22,0,0
2,0,91,18,0,0
1,0,48,8,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,61,15,0,0
0,0,36,10,0,0
0,0,54,6,0,0
0,0,0,0,0,0
1,0,0,2,0,0
0,0,55,8,0,0
0,0,2,1,0,0
0,0,53,18,0,0
0,0,15,2,0,0
0,0,53,10,0,0
1,0,0,13,0,0
0,0,15,6,0,0
0,0,29,14,0,0
1,0,20,15,0,0
0,0,81,13,0,0
0,0,89,18,0,0
0,0,8,4,0,0
0,0,0,11,0,0
0,0,0,2,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,28,8,0,0
0,0,7,5,0,0
0,0,67,18,0,0
0,0,0,0,0,0
0,0,36,0,0,0
0,0,0,4,0,0
0,0,36,11,0,0
0,0,49,0,0,0
0,0,3,28,0,0
0,0,0,4,0,0
1,0,13,13,0,0
0,0,0,3,0,0
0,0,36,8,0,0
0,0,16,0,0,0
0,0,26,13,0,0
0,0,29,0,0,0
0,0,0,12,0,0
4,0,49,35,0,0
0,17,13,52,0,12
0,0,12,12,0,0
2,0,115,28,0,0
0,0,1,0,0,0
4,0,16,47,0,0
0,0,36,10,0,0
0,0,0,0,0,0
0,0,14,12,0,0
5,0,1,53,0,0
0,0,11,0,0,0
0,0,11,0,0,0
0,0,7,0,0,0
0,0,30,15,0,0
0,0,0,1,0,0
0,0,0,11,0,0
0,0,0,11,0,0
0,0,1,6,0,0
0,0,13,4,0,0
0,0,0,0,0,0
0,0,101,0,0,0
0,0,13,5,0,0
0,0,27,10,0,0
0,0,30,0,0,0
0,0,32,8,0,4
2,0,60,25,0,0
1,0,0,51,0,0
0,0,3,7,0,0
0,0,10,4,0,0
1,0,46,2,0,0
0,0,46,21,0,0
0,0,26,3,0,0
3,0,6,23,0,0
0,0,4,2,0,0
0,1,13,4,0,0
0,0,5,23,0,0
0,0,0,0,0,0
0,0,33,0,0,0
0,0,75,0,0,0
0,0,0,2,0,0
0,0,92,11,0,0
1,0,45,13,0,0
1,0,4,4,0,0
0,0,21,0,0,0
0,0,0,3,0,0
0,0,82,14,0,0
0,0,47,16,0,0
0,0,29,0,0,0
1,0,7,26,0,0
0,0,1,3,0,0
0,0,13,39,0,0
0,0,34,5,0,0
0,0,8,5,0,0
1,2,31,10,0,2
0,0,210,0,0,0
0,0,8,10,0,0
0,0,1,0,0,0
2,0,1,23,0,0
0,0,36,7,0,0
0,0,25,0,0,0
0,0,9,6,0,0
0,0,54,13,0,0
0,0,0,2,0,0
0,0,9,16,0,0
2,0,8,9,0,0
1,0,0,3,0,0
0,0,0,7,0,0
0,0,1,7,0,0
0,0,27,8,0,0
1,0,22,13,0,0
1,0,13,6,0,0
0,0,87,17,0,0
0,0,0,10,0,0
0,0,16,12,0,0
0,0,25,3,0,0
1,0,68,26,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,55,36,0,0
1,0,64,13,0,0
0,0,41,12,0,0
0,0,4,5,0,0
0,0,27,0,0,0
0,0,0,5,0,0
0,0,0,16,0,0
0,0,0,8,0,0
0,0,35,0,0,0
0,1,82,6,0,0
1,0,0,11,0,0
0,0,31,12,0,0
6,2,25,3,0,3
0,0,28,0,0,0
0,1,10,9,0,0
0,0,12,0,0,0
0,0,18,7,0,0
0,0,0,20,0,0
1,0,93,9,0,0
1,0,6,11,0,0
0,0,94,58,0,0
0,0,18,3,0,0
0,0,0,1,0,0
0,0,57,40,0,0
0,0,12,5,0,0
0,0,105,13,0,0
1,1,0,11,0,0
3,0,3,3,0,0
0,0,24,4,0,0
0,0,27,11,0,0
0,0,0,0,0,0
0,0,28,7,0,0
0,1,0,9,0,3
1,0,0,13,0,0
0,0,21,7,0,0
0,0,0,1,0,0
0,0,202,7,0,0
2,0,16,12,0,0
0,0,67,0,0,0
0,0,0,0,0,0
0,0,2,1,0,0
0,1,0,3,0,0
1,0,0,25,0,0
0,0,0,13,0,0
0,0,0,0,0,0
0,0,37,0,0,0
0,0,52,0,0,0
0,0,29,12,0,0
0,0,24,18,0,0
0,0,107,9,0,0
0,0,0,3,0,0
0,0,37,0,0,0
0,1,66,13,0,0
0,0,0,6,0,0
0,0,27,0,0,0
1,0,8,6,0,0
0,0,27,16,0,0
0,0,0,29,0,0
0,0,2,11,0,0
0,0,47,20,0,0
0,0,0,13,0,0
0,0,6,1,0,0
0,0,2,9,0,0
0,0,9,3,0,0
0,0,11,8,0,0
0,0,0,3,0,0
0,0,4,5,0,0
0,0,12,8,0,0
0,0,0,5,0,0
0,0,22,0,0,0
4,0,7,72,0,0
2,0,0,34,0,0
1,0,20,26,0,0
0,0,0,15,0,0
1,0,29,7,0,0
0,0,81,0,0,0
2,12,2,10,0,1
1,0,23,12,0,0
0,0,0,0,0,0
0,0,16,3,0,0
0,0,12,13,0,0
0,0,11,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
1,0,18,12,0,0
0,0,53,1,0,0
0,2,16,19,0,0
0,0,25,2,0,0
1,1,52,8,0,0
0,0,48,0,0,0
0,0,6,2,0,0
0,0,9,0,0,0
0,0,39,0,0,0
0,0,93,0,0,0
0,0,38,19,0,0
0,0,11,0,0,0
0,1,59,7,0,0
0,0,0,0,0,0
2,0,138,17,0,0
0,0,29,13,0,0
1,0,0,12,0,0
0,0,48,8,0,0
0,0,31,0,0,0
0,0,63,0,0,0
0,0,53,8,0,0
0,0,32,0,0,0
0,0,5,7,0,0
1,0,27,18,0,0
0,0,0,4,0,0
1,0,117,17,0,0
0,0,71,0,0,0
0,0,5,4,0,0
0,0,6,3,0,0
1,0,9,18,0,0
0,0,0,31,0,0
0,0,1,11,0,0
1,0,116,16,0,0
0,0,0,29,0,0
0,0,15,0,0,0
0,0,111,14,0,0
0,0,122,0,0,0
0,0,12,31,0,0
0,0,13,4,0,0
0,0,34,11,0,0
0,0,0,10,0,0
0,0,75,8,0,0
0,0,95,11,0,0
0,0,31,0,0,0
0,0,20,15,0,0
0,0,25,8,0,0
0,0,0,20,0,0
0,0,28,0,0,0
0,0,16,8,0,0
0,0,39,8,0,0
0,0,81,0,0,0
1,0,0,61,0,0
2,0,36,13,0,1
0,0,46,7,0,0
0,1,46,9,0,0
0,0,0,26,0,0
0,0,40,15,0,0
0,0,35,3,0,6
1,1,28,36,0,0
0,0,125,0,0,0
0,0,125,0,0,0
0,0,79,10,0,0
0,0,99,0,0,0
0,0,45,12,0,0
0,0,97,0,0,0
0,0,18,0,0,0
0,0,12,2,0,0
3,0,10,5,0,0
1,0,0,7,0,0
0,0,17,14,0,0
0,0,1,0,0,0
0,0,0,11,0,0
0,0,3,5,0,0
0,0,51,21,0,0
0,0,9,0,0,0
0,0,80,25,0,0
0,0,69,16,0,0
3,0,45,10,0,0
0,0,28,9,0,0
0,0,23,3,0,0
0,0,41,0,0,0
0,0,1,11,0,0
0,0,34,0,0,0
0,0,8,0,0,0
1,3,16,20,0,0
0,0,4,0,0,0
0,0,1,0,0,0
0,0,16,6,0,0
0,1,32,9,0,0
1,0,0,47,0,0
0,0,0,2,0,0
0,0,47,15,0,0
0,0,52,8,0,0
0,0,0,29,0,0
0,0,52,12,0,0
0,0,30,10,0,0
0,0,12,4,0,0
0,1,27,6,0,0
0,0,6,0,0,0
0,0,13,8,0,0
0,0,0,2,0,0
0,0,25,5,0,0
1,0,0,18,0,0
0,0,84,22,0,0
1,0,39,2,0,0
0,0,2,8,0,0
0,0,34,6,0,0
0,0,15,12,0,0
0,1,52,15,0,0
0,0,63,0,0,0
0,0,6,0,0,0
0,0,27,22,0,0
1,0,176,13,0,0
0,0,30,17,0,0
0,0,3,5,0,0
0,0,0,13,0,0
1,0,0,7,0,0
2,0,33,6,0,0
0,0,43,11,0,0
0,0,0,2,0,0
0,0,65,7,0,0
0,0,0,1,0,0
1,0,0,15,0,0
0,0,21,11,0,0
1,0,125,18,0,0
0,0,2,6,0,0
0,1,107,29,0,0
1,4,22,16,0,3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,107,17,0,0
0,0,24,0,0,0
1,0,0,14,0,0
0,0,14,6,0,0
0,0,2,7,0,0
0,4,1,6,0,0
0,0,77,5,0,0
0,0,13,4,0,0
0,0,30,4,0,0
0,0,0,0,0,0
0,0,36,19,0,0
0,0,14,5,0,0
1,0,0,4,0,0
0,0,21,8,0,0
0,0,13,16,0,0
0,0,9,0,0,0
0,0,13,0,0,0
0,0,20,14,0,0
0,2,2,6,0,0
0,0,0,0,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,120,11,0,0
0,0,1,16,0,0
0,0,19,0,0,0
0,0,13,2,0,0
0,0,10,7,0,0
0,0,0,9,0,0
0,0,0,0,0,0
1,1,36,12,0,0
1,0,0,20,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,7,0,34,0,0
1,0,9,22,0,0
0,0,0,0,0,0
0,0,6,5,0,0
0,0,37,8,0,0
0,0,0,3,0,0
0,0,16,0,0,0
0,0,37,0,0,0
1,1,82,24,0,0
0,1,0,18,0,0
0,0,5,1,0,0
1,0,0,2,0,0
0,0,0,2,0,0
0,0,7,22,0,0
0,0,3,5,0,0
0,0,26,0,0,0
0,0,109,0,0,0
0,0,20,23,0,0
0,0,0,28,0,0
0,0,8,4,0,0
0,0,6,12,0,0
1,1,0,40,0,0
0,0,10,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,160,26,0,0
1,0,55,18,0,0
0,0,43,0,0,0
4,0,58,26,0,0
0,0,41,8,0,0
0,0,0,1,0,0
0,0,0,2,0,0
1,0,117,12,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,6,13,0,0
0,0,18,14,0,0
0,0,0,1,0,0
0,0,0,19,0,0
2,0,44,31,0,0
0,0,66,10,0,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,8,3,0,0
0,0,45,7,0,0
0,0,7,4,0,0
0,0,22,8,0,0
0,0,15,8,0,0
0,0,21,5,0,0
0,0,39,6,0,0
0,0,0,24,0,0
1,0,123,19,0,0
0,0,0,2,0,0
0,1,81,15,0,0
0,1,6,15,0,0
0,0,71,0,0,0
0,0,1,7,0,0
1,0,37,16,0,0
0,0,0,1,0,0
1,0,14,2,0,0
0,0,0,10,0,0
0,0,0,6,0,0
0,0,137,0,0,2
0,0,16,2,0,0
0,0,1,30,0,0
1,0,0,7,0,0
0,0,21,0,0,0
0,0,0,1,0,0
1,0,3,18,0,0
0,0,0,5,0,0
0,0,20,6,0,0
0,0,10,6,0,0
0,0,0,9,0,0
0,0,0,3,0,0
1,0,72,23,0,0
0,0,0,1,0,0
2,1,18,26,0,1
0,0,0,8,0,0
0,0,38,0,0,0
1,0,0,14,0,0
0,0,5,3,0,0
0,0,4,12,0,0
0,0,0,2,0,0
0,0,10,4,0,0
2,0,26,19,0,0
0,0,36,0,0,0
0,0,9,5,0,0
0,0,3,6,0,0
0,0,50,9,0,0
0,0,0,7,0,0
0,0,9,0,0,0
0,0,37,0,0,0
0,0,0,16,0,0
0,0,13,0,0,0
0,0,75,0,0,0
0,0,0,2,0,0
0,0,4,0,0,0
0,0,4,0,0,0
0,2,1,23,0,0
1,1,0,31,0,0
0,0,15,0,0,0
0,0,65,6,0,0
0,2,20,5,0,0
0,0,0,2,0,0
0,1,3,4,0,0
0,0,0,15,0,0
0,0,30,9,0,0
0,0,13,0,0,0
0,0,19,17,0,0
4,0,26,26,0,0
0,0,41,0,0,0
0,1,38,27,0,0
0,0,0,18,0,0
0,0,31,0,0,0
0,0,61,0,0,17
1,0,50,12,0,0
0,0,30,0,0,0
0,0,19,24,0,0
0,0,11,0,0,0
0,0,19,0,0,0
1,0,15,3,0,0
0,0,46,0,0,0
0,0,0,4,0,0
0,0,16,0,0,0
0,0,20,0,0,0
0,0,0,7,0,0
0,0,17,10,0,0
0,0,0,3,0,0
0,11,0,40,0,0
0,0,11,0,0,0
0,0,45,8,0,0
1,0,0,6,0,0
0,0,7,3,0,0
0,0,0,2,0,0
0,2,17,12,0,12
0,0,0,0,0,0
0,1,19,0,0,15
0,1,33,7,0,0
0,0,22,3,0,0
0,0,53,14,0,0
0,0,0,2,0,0
0,0,8,0,0,0
1,0,0,20,0,0
0,0,11,3,0,0
0,0,0,8,0,0
0,0,3,0,0,0
0,0,0,0,0,0
0,0,15,0,0,0
0,0,41,6,0,0
0,0,45,22,0,0
0,0,0,5,0,0
0,0,84,7,0,0
2,0,80,11,0,0
0,0,4,3,0,0
0,0,2,3,0,0
0,2,32,12,0,0
8,1,0,88,0,0
0,0,22,7,0,0
0,0,17,9,0,0
0,0,0,0,0,0
0,0,30,38,0,0
0,0,24,3,0,0
1,0,7,58,0,0
4,0,1,78,0,0
0,1,0,70,0,0
1,0,1,4,0,0
0,0,80,0,0,0
1,0,0,22,0,0
0,0,2,1,0,0
0,0,0,12,0,0
0,0,29,15,0,0
0,1,38,13,0,0
0,0,0,3,0,0
0,0,125,9,0,0
1,0,33,7,0,0
0,0,0,1,0,0
2,0,35,14,0,0
0,0,0,12,0,0
0,0,26,0,0,0
1,0,0,19,0,0
1,0,8,24,0,0
0,0,9,3,0,0
0,0,0,13,0,0
0,0,0,1,0,0
0,0,24,0,0,0
0,0,0,2,0,0
0,0,47,0,0,0
0,0,10,21,0,0
0,0,12,7,0,0
0,0,24,0,0,0
1,0,27,27,0,0
0,0,0,1,0,0
0,0,71,13,0,0
0,0,14,0,0,0
0,0,1,11,0,0
0,0,14,7,0,0
0,0,46,0,0,0
0,0,10,7,0,0
0,0,0,0,0,0
4,0,98,30,0,0
0,0,43,0,0,0
0,1,55,10,0,0
0,0,0,13,0,0
0,0,19,5,0,0
0,0,44,4,0,0
0,0,9,13,0,0
0,0,47,0,0,0
2,0,0,5,0,0
0,0,0,2,0,0
0,0,80,15,0,0
0,0,5,4,0,0
0,0,27,10,0,0
1,0,37,34,0,0
1,1,0,25,0,0
1,1,0,9,0,0
0,0,67,5,0,0
0,0,1,0,0,0
0,0,0,66,0,0
0,0,0,12,0,0
0,0,0,16,0,0
0,0,17,11,0,0
1,0,74,17,0,0
1,0,18,7,0,0
0,0,35,0,0,0
0,0,106,10,0,0
0,0,2,0,0,0
0,0,17,14,0,0
0,0,0,13,0,0
1,0,21,9,0,0
0,0,8,0,0,0
0,0,9,2,0,0
0,0,62,10,0,0
0,0,11,6,0,0
0,0,26,8,0,0
0,0,21,6,0,0
0,0,120,0,0,0
0,0,40,0,0,0
1,0,64,29,0,0
0,0,0,10,0,0
0,0,6,21,0,0
0,0,0,3,0,0
0,0,32,18,0,0
0,0,46,5,0,0
0,1,11,6,0,0
1,0,6,4,0,0
0,0,47,10,0,0
0,0,11,12,0,0
1,0,13,13,0,0
0,0,0,16,0,0
0,0,69,0,0,0
0,0,0,6,0,0
2,0,35,17,0,0
0,0,0,0,0,0
0,0,26,7,0,0
0,0,180,44,0,0
0,0,56,0,0,0
0,0,67,11,0,0
0,0,8,0,0,0
0,2,61,5,0,2
0,0,0,1,0,0
0,0,34,0,0,0
2,0,78,15,0,0
1,0,0,28,0,0
0,0,28,0,0,0
0,0,0,1,0,0
1,0,0,21,0,0
0,0,57,0,0,0
1,0,17,18,0,0
0,0,29,10,0,0
0,1,47,3,0,0
0,0,196,0,0,0
2,0,144,53,0,0
0,7,183,33,0,17
0,0,0,6,0,0
0,0,7,2,0,0
0,0,0,16,0,0
1,0,0,16,0,0
0,0,9,10,0,0
1,0,65,8,0,0
0,0,2,0,0,0
0,0,25,6,0,0
1,0,128,17,0,0
0,0,4,8,0,0
1,1,43,5,0,0
0,0,0,12,0,0
4,0,147,29,0,0
0,3,8,2,0,8
1,0,1,63,0,0
0,0,12,4,0,0
0,0,0,17,0,0
0,3,0,8,0,0
0,0,39,8,0,0
0,0,12,7,0,0
1,0,0,0,0,0
0,0,40,0,0,0
0,0,32,9,0,0
0,0,69,0,0,0
0,0,33,4,0,0
0,0,24,11,0,0
0,0,1,6,0,0
0,0,9,0,0,0
0,0,2,7,0,0
0,0,18,0,0,0
0,0,16,0,0,0
0,0,37,9,0,0
0,0,16,6,0,0
0,0,17,8,0,0
0,5,0,15,0,0
0,0,0,8,0,0
0,0,0,3,0,0
0,0,0,10,0,0
2,0,8,13,0,0
0,0,7,4,0,0
1,0,8,5,0,1
0,0,0,5,0,0
0,0,0,2,0,0
0,0,21,18,0,0
0,0,7,7,0,0
0,0,0,29,0,0
0,0,117,17,0,0
0,0,0,1,0,0
0,0,47,20,0,0
0,0,21,8,0,0
